PriceList,Catalog,GradeGroup,Price
UFCA 1711E V4,30195-91,40,1075
UFCA 1711E V4,30195-91,50,1125
UFCA 1711E V4,30195-91,60,1175
UFCA 1711E V4,30195-91,70,1225
UFCA 1711E V4,30195-91,F,1825.0
UFCA 1711E V4,30195-91,I,1975.0
UFCA 1711E V4,30195-91,41,nan
UFCA 1711E V4,30195-91,42,nan
UFCA 1711E V4,30195-S3,10,1100
UFCA 1711E V4,30195-S3,20,1140
UFCA 1711E V4,30195-S3,30,1170
UFCA 1711E V4,30195-S3,40,1200
UFCA 1711E V4,30195-S3,50,1250
UFCA 1711E V4,30195-S3,60,1300
UFCA 1711E V4,30195-S3,70,1350
UFCA 1711E V4,30195-S3,F,1950.0
UFCA 1711E V4,30195-S3,I,2100.0
UFCA 1711E V4,30195-S3,41,nan
UFCA 1711E V4,30195-S3,42,nan
UFCA 1711E V4,30148-01,10,1350
UFCA 1711E V4,30148-01,20,1390
UFCA 1711E V4,30148-01,30,1420
UFCA 1711E V4,30148-01,40,1450
UFCA 1711E V4,30148-01,50,1500
UFCA 1711E V4,30148-01,60,1550
UFCA 1711E V4,30148-01,70,1600
UFCA 1711E V4,30148-01,F,2200.0
UFCA 1711E V4,30148-01,I,2350.0
UFCA 1711E V4,30148-01,41,nan
UFCA 1711E V4,30148-01,42,nan
UFCA 1711E V4,30148-03,10,1275
UFCA 1711E V4,30148-03,20,1315
UFCA 1711E V4,30148-03,30,1345
UFCA 1711E V4,30148-03,40,1375
UFCA 1711E V4,30148-03,50,1425
UFCA 1711E V4,30148-03,60,1475
UFCA 1711E V4,30148-03,70,1525
UFCA 1711E V4,30148-03,F,2125.0
UFCA 1711E V4,30148-03,I,2275.0
UFCA 1711E V4,30148-03,41,nan
UFCA 1711E V4,30148-03,42,nan
UFCA 1711E V4,30148-07,10,1050
UFCA 1711E V4,30148-07,20,1090
UFCA 1711E V4,30148-07,30,1120
UFCA 1711E V4,30148-07,40,1150
UFCA 1711E V4,30148-07,50,1200
UFCA 1711E V4,30148-07,60,1250
UFCA 1711E V4,30148-07,70,1300
UFCA 1711E V4,30148-07,F,1900.0
UFCA 1711E V4,30148-07,I,2050.0
UFCA 1711E V4,30148-07,41,nan
UFCA 1711E V4,30148-07,42,nan
UFCA 1711E V4,30148-08,10,1050
UFCA 1711E V4,30148-08,20,1090
UFCA 1711E V4,30148-08,30,1120
UFCA 1711E V4,30148-08,40,1150
UFCA 1711E V4,30148-08,50,1200
UFCA 1711E V4,30148-08,60,1250
UFCA 1711E V4,30148-08,70,1300
UFCA 1711E V4,30148-08,F,1900.0
UFCA 1711E V4,30148-08,I,2050.0
UFCA 1711E V4,30148-08,41,nan
UFCA 1711E V4,30148-08,42,nan
UFCA 1711E V4,30148-09,10,600
UFCA 1711E V4,30148-09,20,620
UFCA 1711E V4,30148-09,30,635
UFCA 1711E V4,30148-09,40,670
UFCA 1711E V4,30148-09,50,705
UFCA 1711E V4,30148-09,60,740
UFCA 1711E V4,30148-09,70,775
UFCA 1711E V4,30148-09,F,1195.0
UFCA 1711E V4,30148-09,I,1300.0
UFCA 1711E V4,30148-09,41,nan
UFCA 1711E V4,30148-09,42,nan
UFCA 1711E V4,30148-10,10,450
UFCA 1711E V4,30148-10,20,470
UFCA 1711E V4,30148-10,30,485
UFCA 1711E V4,30148-10,40,505
UFCA 1711E V4,30148-10,50,525
UFCA 1711E V4,30148-10,60,545
UFCA 1711E V4,30148-10,70,565
UFCA 1711E V4,30148-10,F,790.0
UFCA 1711E V4,30148-10,I,850.0
UFCA 1711E V4,30148-10,41,nan
UFCA 1711E V4,30148-10,42,nan
UFCA 1711E V4,30148-14,10,1000
UFCA 1711E V4,30148-14,20,1020
UFCA 1711E V4,30148-14,30,1035
UFCA 1711E V4,30148-14,40,1050
UFCA 1711E V4,30148-14,50,1070
UFCA 1711E V4,30148-14,60,1090
UFCA 1711E V4,30148-14,70,1110
UFCA 1711E V4,30148-14,F,1680.0
UFCA 1711E V4,30148-14,I,1800.0
UFCA 1711E V4,30148-14,41,nan
UFCA 1711E V4,30148-14,42,nan
UFCA 1711E V4,30148-15,10,900
UFCA 1711E V4,30148-15,20,940
UFCA 1711E V4,30148-15,30,970
UFCA 1711E V4,30148-15,40,1000
UFCA 1711E V4,30148-15,50,1050
UFCA 1711E V4,30148-15,60,1100
UFCA 1711E V4,30148-15,70,1150
UFCA 1711E V4,30148-15,F,1750.0
UFCA 1711E V4,30148-15,I,1900.0
UFCA 1711E V4,30148-15,41,nan
UFCA 1711E V4,30148-15,42,nan
UFCA 1711E V4,30148-16,10,900
UFCA 1711E V4,30148-16,20,940
UFCA 1711E V4,30148-16,30,970
UFCA 1711E V4,30148-16,40,1000
UFCA 1711E V4,30148-16,50,1050
UFCA 1711E V4,30148-16,60,1100
UFCA 1711E V4,30148-16,70,1150
UFCA 1711E V4,30148-16,F,1750.0
UFCA 1711E V4,30148-16,I,1900.0
UFCA 1711E V4,30148-16,41,nan
UFCA 1711E V4,30148-16,42,nan
UFCA 1711E V4,30148-35,10,850
UFCA 1711E V4,30148-35,20,890
UFCA 1711E V4,30148-35,30,920
UFCA 1711E V4,30148-35,40,950
UFCA 1711E V4,30148-35,50,1000
UFCA 1711E V4,30148-35,60,1050
UFCA 1711E V4,30148-35,70,1100
UFCA 1711E V4,30148-35,F,1530.0
UFCA 1711E V4,30148-35,I,1650.0
UFCA 1711E V4,30148-35,41,nan
UFCA 1711E V4,30148-35,42,nan
UFCA 1711E V4,30148-36,10,850
UFCA 1711E V4,30148-36,20,890
UFCA 1711E V4,30148-36,30,920
UFCA 1711E V4,30148-36,40,950
UFCA 1711E V4,30148-36,50,1000
UFCA 1711E V4,30148-36,60,1050
UFCA 1711E V4,30148-36,70,1100
UFCA 1711E V4,30148-36,F,1530.0
UFCA 1711E V4,30148-36,I,1650.0
UFCA 1711E V4,30148-36,41,nan
UFCA 1711E V4,30148-36,42,nan
UFCA 1711E V4,30148-64,10,310
UFCA 1711E V4,30148-64,20,330
UFCA 1711E V4,30148-64,30,345
UFCA 1711E V4,30148-64,40,365
UFCA 1711E V4,30148-64,50,385
UFCA 1711E V4,30148-64,60,405
UFCA 1711E V4,30148-64,70,425
UFCA 1711E V4,30148-64,F,585.0
UFCA 1711E V4,30148-64,I,645.0
UFCA 1711E V4,30148-64,41,nan
UFCA 1711E V4,30148-64,42,nan
UFCA 1711E V4,30148-74,10,330
UFCA 1711E V4,30148-74,20,350
UFCA 1711E V4,30148-74,30,365
UFCA 1711E V4,30148-74,40,385
UFCA 1711E V4,30148-74,50,405
UFCA 1711E V4,30148-74,60,425
UFCA 1711E V4,30148-74,70,445
UFCA 1711E V4,30148-74,F,605.0
UFCA 1711E V4,30148-74,I,665.0
UFCA 1711E V4,30148-74,41,nan
UFCA 1711E V4,30148-74,42,nan
UFCA 1711E V4,30148-86,10,1400
UFCA 1711E V4,30148-86,20,1440
UFCA 1711E V4,30148-86,30,1470
UFCA 1711E V4,30148-86,40,1500
UFCA 1711E V4,30148-86,50,1550
UFCA 1711E V4,30148-86,60,1600
UFCA 1711E V4,30148-86,70,1650
UFCA 1711E V4,30148-86,F,2250.0
UFCA 1711E V4,30148-86,I,2400.0
UFCA 1711E V4,30148-86,41,nan
UFCA 1711E V4,30148-86,42,nan
UFCA 1711E V4,30148-87,10,1400
UFCA 1711E V4,30148-87,20,1440
UFCA 1711E V4,30148-87,30,1470
UFCA 1711E V4,30148-87,40,1500
UFCA 1711E V4,30148-87,50,1550
UFCA 1711E V4,30148-87,60,1600
UFCA 1711E V4,30148-87,70,1650
UFCA 1711E V4,30148-87,F,2250.0
UFCA 1711E V4,30148-87,I,2400.0
UFCA 1711E V4,30148-87,41,nan
UFCA 1711E V4,30148-87,42,nan
UFCA 1711E V4,30148-S3,10,1450
UFCA 1711E V4,30148-S3,20,1490
UFCA 1711E V4,30148-S3,30,1520
UFCA 1711E V4,30148-S3,40,1550
UFCA 1711E V4,30148-S3,50,1600
UFCA 1711E V4,30148-S3,60,1650
UFCA 1711E V4,30148-S3,70,1700
UFCA 1711E V4,30148-S3,F,2300.0
UFCA 1711E V4,30148-S3,I,2450.0
UFCA 1711E V4,30148-S3,41,nan
UFCA 1711E V4,30148-S3,42,nan
UFCA 1711E V4,30148-65,10,45
UFCA 1711E V4,30148-65,20,50
UFCA 1711E V4,30148-65,30,55
UFCA 1711E V4,30148-65,40,60
UFCA 1711E V4,30148-65,50,70
UFCA 1711E V4,30148-65,60,80
UFCA 1711E V4,30148-65,70,85
UFCA 1711E V4,30148-65,F,215.0
UFCA 1711E V4,30148-65,I,245.0
UFCA 1711E V4,30148-65,41,nan
UFCA 1711E V4,30148-65,42,nan
UFCA 1711E V4,30148-66,10,50
UFCA 1711E V4,30148-66,20,55
UFCA 1711E V4,30148-66,30,60
UFCA 1711E V4,30148-66,40,65
UFCA 1711E V4,30148-66,50,75
UFCA 1711E V4,30148-66,60,85
UFCA 1711E V4,30148-66,70,90
UFCA 1711E V4,30148-66,F,220.0
UFCA 1711E V4,30148-66,I,250.0
UFCA 1711E V4,30148-66,41,nan
UFCA 1711E V4,30148-66,42,nan
UFCA 1711E V4,30159-SC,10,775
UFCA 1711E V4,30159-SC,20,815
UFCA 1711E V4,30159-SC,30,845
UFCA 1711E V4,30159-SC,40,875
UFCA 1711E V4,30159-SC,50,925
UFCA 1711E V4,30159-SC,60,975
UFCA 1711E V4,30159-SC,70,1025
UFCA 1711E V4,30159-SC,F,1200.0
UFCA 1711E V4,30159-SC,I,1275.0
UFCA 1711E V4,30159-SC,41,nan
UFCA 1711E V4,30159-SC,42,nan
UFCA 1711E V4,30159-SS,10,525
UFCA 1711E V4,30159-SS,20,565
UFCA 1711E V4,30159-SS,30,595
UFCA 1711E V4,30159-SS,40,625
UFCA 1711E V4,30159-SS,50,675
UFCA 1711E V4,30159-SS,60,725
UFCA 1711E V4,30159-SS,70,775
UFCA 1711E V4,30159-SS,F,950.0
UFCA 1711E V4,30159-SS,I,1025.0
UFCA 1711E V4,30159-SS,41,nan
UFCA 1711E V4,30159-SS,42,nan
UFCA 1711E V4,30159-DC,10,825
UFCA 1711E V4,30159-DC,20,865
UFCA 1711E V4,30159-DC,30,895
UFCA 1711E V4,30159-DC,40,925
UFCA 1711E V4,30159-DC,50,975
UFCA 1711E V4,30159-DC,60,1025
UFCA 1711E V4,30159-DC,70,1075
UFCA 1711E V4,30159-DC,F,1250.0
UFCA 1711E V4,30159-DC,I,1325.0
UFCA 1711E V4,30159-DC,41,nan
UFCA 1711E V4,30159-DC,42,nan
UFCA 1711E V4,30159-DS,10,625
UFCA 1711E V4,30159-DS,20,665
UFCA 1711E V4,30159-DS,30,695
UFCA 1711E V4,30159-DS,40,725
UFCA 1711E V4,30159-DS,50,775
UFCA 1711E V4,30159-DS,60,825
UFCA 1711E V4,30159-DS,70,875
UFCA 1711E V4,30159-DS,F,1050.0
UFCA 1711E V4,30159-DS,I,1125.0
UFCA 1711E V4,30159-DS,41,nan
UFCA 1711E V4,30159-DS,42,nan
UFCA 1711E V4,30159-DR,10,600
UFCA 1711E V4,30159-DR,20,640
UFCA 1711E V4,30159-DR,30,670
UFCA 1711E V4,30159-DR,40,700
UFCA 1711E V4,30159-DR,50,750
UFCA 1711E V4,30159-DR,60,800
UFCA 1711E V4,30159-DR,70,850
UFCA 1711E V4,30159-DR,F,1025.0
UFCA 1711E V4,30159-DR,I,1100.0
UFCA 1711E V4,30159-DR,41,nan
UFCA 1711E V4,30159-DR,42,nan
UFCA 1711E V4,30159-DL,10,600
UFCA 1711E V4,30159-DL,20,640
UFCA 1711E V4,30159-DL,30,670
UFCA 1711E V4,30159-DL,40,700
UFCA 1711E V4,30159-DL,50,750
UFCA 1711E V4,30159-DL,60,800
UFCA 1711E V4,30159-DL,70,850
UFCA 1711E V4,30159-DL,F,1025.0
UFCA 1711E V4,30159-DL,I,1100.0
UFCA 1711E V4,30159-DL,41,nan
UFCA 1711E V4,30159-DL,42,nan
UFCA 1711E V4,30159-DA,10,575
UFCA 1711E V4,30159-DA,20,615
UFCA 1711E V4,30159-DA,30,645
UFCA 1711E V4,30159-DA,40,675
UFCA 1711E V4,30159-DA,50,725
UFCA 1711E V4,30159-DA,60,775
UFCA 1711E V4,30159-DA,70,825
UFCA 1711E V4,30159-DA,F,1000.0
UFCA 1711E V4,30159-DA,I,1075.0
UFCA 1711E V4,30159-DA,41,nan
UFCA 1711E V4,30159-DA,42,nan
UFCA 1711E V4,30159-QC,10,875
UFCA 1711E V4,30159-QC,20,915
UFCA 1711E V4,30159-QC,30,945
UFCA 1711E V4,30159-QC,40,975
UFCA 1711E V4,30159-QC,50,1025
UFCA 1711E V4,30159-QC,60,1075
UFCA 1711E V4,30159-QC,70,1125
UFCA 1711E V4,30159-QC,F,1300.0
UFCA 1711E V4,30159-QC,I,1375.0
UFCA 1711E V4,30159-QC,41,nan
UFCA 1711E V4,30159-QC,42,nan
UFCA 1711E V4,30159-QS,10,675
UFCA 1711E V4,30159-QS,20,715
UFCA 1711E V4,30159-QS,30,745
UFCA 1711E V4,30159-QS,40,775
UFCA 1711E V4,30159-QS,50,825
UFCA 1711E V4,30159-QS,60,875
UFCA 1711E V4,30159-QS,70,925
UFCA 1711E V4,30159-QS,F,1100.0
UFCA 1711E V4,30159-QS,I,1175.0
UFCA 1711E V4,30159-QS,41,nan
UFCA 1711E V4,30159-QS,42,nan
UFCA 1711E V4,30159-QR,10,625
UFCA 1711E V4,30159-QR,20,665
UFCA 1711E V4,30159-QR,30,695
UFCA 1711E V4,30159-QR,40,725
UFCA 1711E V4,30159-QR,50,775
UFCA 1711E V4,30159-QR,60,825
UFCA 1711E V4,30159-QR,70,875
UFCA 1711E V4,30159-QR,F,1050.0
UFCA 1711E V4,30159-QR,I,1125.0
UFCA 1711E V4,30159-QR,41,nan
UFCA 1711E V4,30159-QR,42,nan
UFCA 1711E V4,30159-QL,10,625
UFCA 1711E V4,30159-QL,20,665
UFCA 1711E V4,30159-QL,30,695
UFCA 1711E V4,30159-QL,40,725
UFCA 1711E V4,30159-QL,50,775
UFCA 1711E V4,30159-QL,60,825
UFCA 1711E V4,30159-QL,70,875
UFCA 1711E V4,30159-QL,F,1050.0
UFCA 1711E V4,30159-QL,I,1125.0
UFCA 1711E V4,30159-QL,41,nan
UFCA 1711E V4,30159-QL,42,nan
UFCA 1711E V4,30159-QA,10,600
UFCA 1711E V4,30159-QA,20,640
UFCA 1711E V4,30159-QA,30,670
UFCA 1711E V4,30159-QA,40,700
UFCA 1711E V4,30159-QA,50,750
UFCA 1711E V4,30159-QA,60,800
UFCA 1711E V4,30159-QA,70,850
UFCA 1711E V4,30159-QA,F,1025.0
UFCA 1711E V4,30159-QA,I,1100.0
UFCA 1711E V4,30159-QA,41,nan
UFCA 1711E V4,30159-QA,42,nan
UFCA 1711E V4,30159-01,10,1150
UFCA 1711E V4,30159-01,20,1190
UFCA 1711E V4,30159-01,30,1220
UFCA 1711E V4,30159-01,40,1250
UFCA 1711E V4,30159-01,50,1300
UFCA 1711E V4,30159-01,60,1350
UFCA 1711E V4,30159-01,70,1400
UFCA 1711E V4,30159-01,F,2000.0
UFCA 1711E V4,30159-01,I,2150.0
UFCA 1711E V4,30159-01,41,nan
UFCA 1711E V4,30159-01,42,nan
UFCA 1711E V4,30159-02,10,700
UFCA 1711E V4,30159-02,20,720
UFCA 1711E V4,30159-02,30,735
UFCA 1711E V4,30159-02,40,755
UFCA 1711E V4,30159-02,50,775
UFCA 1711E V4,30159-02,60,795
UFCA 1711E V4,30159-02,70,815
UFCA 1711E V4,30159-02,F,1125.0
UFCA 1711E V4,30159-02,I,1200.0
UFCA 1711E V4,30159-02,41,nan
UFCA 1711E V4,30159-02,42,nan
UFCA 1711E V4,30159-03,10,1025
UFCA 1711E V4,30159-03,20,1065
UFCA 1711E V4,30159-03,30,1095
UFCA 1711E V4,30159-03,40,1125
UFCA 1711E V4,30159-03,50,1175
UFCA 1711E V4,30159-03,60,1225
UFCA 1711E V4,30159-03,70,1275
UFCA 1711E V4,30159-03,F,1875.0
UFCA 1711E V4,30159-03,I,2025.0
UFCA 1711E V4,30159-03,41,nan
UFCA 1711E V4,30159-03,42,nan
UFCA 1711E V4,30159-07,10,925
UFCA 1711E V4,30159-07,20,965
UFCA 1711E V4,30159-07,30,995
UFCA 1711E V4,30159-07,40,1025
UFCA 1711E V4,30159-07,50,1075
UFCA 1711E V4,30159-07,60,1125
UFCA 1711E V4,30159-07,70,1175
UFCA 1711E V4,30159-07,F,1775.0
UFCA 1711E V4,30159-07,I,1925.0
UFCA 1711E V4,30159-07,41,nan
UFCA 1711E V4,30159-07,42,nan
UFCA 1711E V4,30159-08,10,925
UFCA 1711E V4,30159-08,20,965
UFCA 1711E V4,30159-08,30,995
UFCA 1711E V4,30159-08,40,1025
UFCA 1711E V4,30159-08,50,1075
UFCA 1711E V4,30159-08,60,1125
UFCA 1711E V4,30159-08,70,1175
UFCA 1711E V4,30159-08,F,1775.0
UFCA 1711E V4,30159-08,I,1925.0
UFCA 1711E V4,30159-08,41,nan
UFCA 1711E V4,30159-08,42,nan
UFCA 1711E V4,30159-09,10,600
UFCA 1711E V4,30159-09,20,620
UFCA 1711E V4,30159-09,30,635
UFCA 1711E V4,30159-09,40,670
UFCA 1711E V4,30159-09,50,705
UFCA 1711E V4,30159-09,60,740
UFCA 1711E V4,30159-09,70,775
UFCA 1711E V4,30159-09,F,1195.0
UFCA 1711E V4,30159-09,I,1300.0
UFCA 1711E V4,30159-09,41,nan
UFCA 1711E V4,30159-09,42,nan
UFCA 1711E V4,30159-10,10,575
UFCA 1711E V4,30159-10,20,595
UFCA 1711E V4,30159-10,30,610
UFCA 1711E V4,30159-10,40,630
UFCA 1711E V4,30159-10,50,650
UFCA 1711E V4,30159-10,60,670
UFCA 1711E V4,30159-10,70,690
UFCA 1711E V4,30159-10,F,915.0
UFCA 1711E V4,30159-10,I,975.0
UFCA 1711E V4,30159-10,41,nan
UFCA 1711E V4,30159-10,42,nan
UFCA 1711E V4,30159-11,10,625
UFCA 1711E V4,30159-11,20,645
UFCA 1711E V4,30159-11,30,660
UFCA 1711E V4,30159-11,40,695
UFCA 1711E V4,30159-11,50,730
UFCA 1711E V4,30159-11,60,765
UFCA 1711E V4,30159-11,70,800
UFCA 1711E V4,30159-11,F,1220.0
UFCA 1711E V4,30159-11,I,1325.0
UFCA 1711E V4,30159-11,41,nan
UFCA 1711E V4,30159-11,42,nan
UFCA 1711E V4,30159-12,10,625
UFCA 1711E V4,30159-12,20,645
UFCA 1711E V4,30159-12,30,660
UFCA 1711E V4,30159-12,40,695
UFCA 1711E V4,30159-12,50,730
UFCA 1711E V4,30159-12,60,765
UFCA 1711E V4,30159-12,70,800
UFCA 1711E V4,30159-12,F,1220.0
UFCA 1711E V4,30159-12,I,1325.0
UFCA 1711E V4,30159-12,41,nan
UFCA 1711E V4,30159-12,42,nan
UFCA 1711E V4,30159-14,10,850
UFCA 1711E V4,30159-14,20,870
UFCA 1711E V4,30159-14,30,885
UFCA 1711E V4,30159-14,40,900
UFCA 1711E V4,30159-14,50,920
UFCA 1711E V4,30159-14,60,940
UFCA 1711E V4,30159-14,70,960
UFCA 1711E V4,30159-14,F,1530.0
UFCA 1711E V4,30159-14,I,1650.0
UFCA 1711E V4,30159-14,41,nan
UFCA 1711E V4,30159-14,42,nan
UFCA 1711E V4,30159-15,10,780
UFCA 1711E V4,30159-15,20,820
UFCA 1711E V4,30159-15,30,850
UFCA 1711E V4,30159-15,40,880
UFCA 1711E V4,30159-15,50,930
UFCA 1711E V4,30159-15,60,980
UFCA 1711E V4,30159-15,70,1030
UFCA 1711E V4,30159-15,F,1630.0
UFCA 1711E V4,30159-15,I,1780.0
UFCA 1711E V4,30159-15,41,nan
UFCA 1711E V4,30159-15,42,nan
UFCA 1711E V4,30159-16,10,780
UFCA 1711E V4,30159-16,20,820
UFCA 1711E V4,30159-16,30,850
UFCA 1711E V4,30159-16,40,880
UFCA 1711E V4,30159-16,50,930
UFCA 1711E V4,30159-16,60,980
UFCA 1711E V4,30159-16,70,1030
UFCA 1711E V4,30159-16,F,1630.0
UFCA 1711E V4,30159-16,I,1780.0
UFCA 1711E V4,30159-16,41,nan
UFCA 1711E V4,30159-16,42,nan
UFCA 1711E V4,30159-17,10,880
UFCA 1711E V4,30159-17,20,920
UFCA 1711E V4,30159-17,30,950
UFCA 1711E V4,30159-17,40,980
UFCA 1711E V4,30159-17,50,1030
UFCA 1711E V4,30159-17,60,1080
UFCA 1711E V4,30159-17,70,1130
UFCA 1711E V4,30159-17,F,1730.0
UFCA 1711E V4,30159-17,I,1880.0
UFCA 1711E V4,30159-17,41,nan
UFCA 1711E V4,30159-17,42,nan
UFCA 1711E V4,30159-18,10,880
UFCA 1711E V4,30159-18,20,920
UFCA 1711E V4,30159-18,30,950
UFCA 1711E V4,30159-18,40,980
UFCA 1711E V4,30159-18,50,1030
UFCA 1711E V4,30159-18,60,1080
UFCA 1711E V4,30159-18,70,1130
UFCA 1711E V4,30159-18,F,1730.0
UFCA 1711E V4,30159-18,I,1880.0
UFCA 1711E V4,30159-18,41,nan
UFCA 1711E V4,30159-18,42,nan
UFCA 1711E V4,30159-35,10,780
UFCA 1711E V4,30159-35,20,820
UFCA 1711E V4,30159-35,30,850
UFCA 1711E V4,30159-35,40,880
UFCA 1711E V4,30159-35,50,930
UFCA 1711E V4,30159-35,60,980
UFCA 1711E V4,30159-35,70,1030
UFCA 1711E V4,30159-35,F,1460.0
UFCA 1711E V4,30159-35,I,1580.0
UFCA 1711E V4,30159-35,41,nan
UFCA 1711E V4,30159-35,42,nan
UFCA 1711E V4,30159-36,10,780
UFCA 1711E V4,30159-36,20,820
UFCA 1711E V4,30159-36,30,850
UFCA 1711E V4,30159-36,40,880
UFCA 1711E V4,30159-36,50,930
UFCA 1711E V4,30159-36,60,980
UFCA 1711E V4,30159-36,70,1030
UFCA 1711E V4,30159-36,F,1460.0
UFCA 1711E V4,30159-36,I,1580.0
UFCA 1711E V4,30159-36,41,nan
UFCA 1711E V4,30159-36,42,nan
UFCA 1711E V4,30159-86,10,1050
UFCA 1711E V4,30159-86,20,1090
UFCA 1711E V4,30159-86,30,1120
UFCA 1711E V4,30159-86,40,1150
UFCA 1711E V4,30159-86,50,1200
UFCA 1711E V4,30159-86,60,1250
UFCA 1711E V4,30159-86,70,1300
UFCA 1711E V4,30159-86,F,1900.0
UFCA 1711E V4,30159-86,I,2050.0
UFCA 1711E V4,30159-86,41,nan
UFCA 1711E V4,30159-86,42,nan
UFCA 1711E V4,30159-87,10,1050
UFCA 1711E V4,30159-87,20,1090
UFCA 1711E V4,30159-87,30,1120
UFCA 1711E V4,30159-87,40,1150
UFCA 1711E V4,30159-87,50,1200
UFCA 1711E V4,30159-87,60,1250
UFCA 1711E V4,30159-87,70,1300
UFCA 1711E V4,30159-87,F,1900.0
UFCA 1711E V4,30159-87,I,2050.0
UFCA 1711E V4,30159-87,41,nan
UFCA 1711E V4,30159-87,42,nan
UFCA 1711E V4,30159-92,10,950
UFCA 1711E V4,30159-92,20,990
UFCA 1711E V4,30159-92,30,1020
UFCA 1711E V4,30159-92,40,1050
UFCA 1711E V4,30159-92,50,1100
UFCA 1711E V4,30159-92,60,1150
UFCA 1711E V4,30159-92,70,1200
UFCA 1711E V4,30159-92,F,1800.0
UFCA 1711E V4,30159-92,I,1950.0
UFCA 1711E V4,30159-92,41,nan
UFCA 1711E V4,30159-92,42,nan
UFCA 1711E V4,30159-94,10,400
UFCA 1711E V4,30159-94,20,420
UFCA 1711E V4,30159-94,30,435
UFCA 1711E V4,30159-94,40,455
UFCA 1711E V4,30159-94,50,475
UFCA 1711E V4,30159-94,60,495
UFCA 1711E V4,30159-94,70,515
UFCA 1711E V4,30159-94,F,675.0
UFCA 1711E V4,30159-94,I,735.0
UFCA 1711E V4,30159-94,41,nan
UFCA 1711E V4,30159-94,42,nan
UFCA 1711E V4,30160-SC,10,775
UFCA 1711E V4,30160-SC,20,815
UFCA 1711E V4,30160-SC,30,845
UFCA 1711E V4,30160-SC,40,875
UFCA 1711E V4,30160-SC,50,925
UFCA 1711E V4,30160-SC,60,975
UFCA 1711E V4,30160-SC,70,1025
UFCA 1711E V4,30160-SC,F,1200.0
UFCA 1711E V4,30160-SC,I,1275.0
UFCA 1711E V4,30160-SC,41,nan
UFCA 1711E V4,30160-SC,42,nan
UFCA 1711E V4,30160-SS,10,525
UFCA 1711E V4,30160-SS,20,565
UFCA 1711E V4,30160-SS,30,595
UFCA 1711E V4,30160-SS,40,625
UFCA 1711E V4,30160-SS,50,675
UFCA 1711E V4,30160-SS,60,725
UFCA 1711E V4,30160-SS,70,775
UFCA 1711E V4,30160-SS,F,950.0
UFCA 1711E V4,30160-SS,I,1025.0
UFCA 1711E V4,30160-SS,41,nan
UFCA 1711E V4,30160-SS,42,nan
UFCA 1711E V4,30160-DC,10,825
UFCA 1711E V4,30160-DC,20,865
UFCA 1711E V4,30160-DC,30,895
UFCA 1711E V4,30160-DC,40,925
UFCA 1711E V4,30160-DC,50,975
UFCA 1711E V4,30160-DC,60,1025
UFCA 1711E V4,30160-DC,70,1075
UFCA 1711E V4,30160-DC,F,1250.0
UFCA 1711E V4,30160-DC,I,1325.0
UFCA 1711E V4,30160-DC,41,nan
UFCA 1711E V4,30160-DC,42,nan
UFCA 1711E V4,30160-DS,10,625
UFCA 1711E V4,30160-DS,20,665
UFCA 1711E V4,30160-DS,30,695
UFCA 1711E V4,30160-DS,40,725
UFCA 1711E V4,30160-DS,50,775
UFCA 1711E V4,30160-DS,60,825
UFCA 1711E V4,30160-DS,70,875
UFCA 1711E V4,30160-DS,F,1050.0
UFCA 1711E V4,30160-DS,I,1125.0
UFCA 1711E V4,30160-DS,41,nan
UFCA 1711E V4,30160-DS,42,nan
UFCA 1711E V4,30160-DR,10,600
UFCA 1711E V4,30160-DR,20,640
UFCA 1711E V4,30160-DR,30,670
UFCA 1711E V4,30160-DR,40,700
UFCA 1711E V4,30160-DR,50,750
UFCA 1711E V4,30160-DR,60,800
UFCA 1711E V4,30160-DR,70,850
UFCA 1711E V4,30160-DR,F,1025.0
UFCA 1711E V4,30160-DR,I,1100.0
UFCA 1711E V4,30160-DR,41,nan
UFCA 1711E V4,30160-DR,42,nan
UFCA 1711E V4,30160-DL,10,600
UFCA 1711E V4,30160-DL,20,640
UFCA 1711E V4,30160-DL,30,670
UFCA 1711E V4,30160-DL,40,700
UFCA 1711E V4,30160-DL,50,750
UFCA 1711E V4,30160-DL,60,800
UFCA 1711E V4,30160-DL,70,850
UFCA 1711E V4,30160-DL,F,1025.0
UFCA 1711E V4,30160-DL,I,1100.0
UFCA 1711E V4,30160-DL,41,nan
UFCA 1711E V4,30160-DL,42,nan
UFCA 1711E V4,30160-DA,10,575
UFCA 1711E V4,30160-DA,20,615
UFCA 1711E V4,30160-DA,30,645
UFCA 1711E V4,30160-DA,40,675
UFCA 1711E V4,30160-DA,50,725
UFCA 1711E V4,30160-DA,60,775
UFCA 1711E V4,30160-DA,70,825
UFCA 1711E V4,30160-DA,F,1000.0
UFCA 1711E V4,30160-DA,I,1075.0
UFCA 1711E V4,30160-DA,41,nan
UFCA 1711E V4,30160-DA,42,nan
UFCA 1711E V4,30160-QC,10,875
UFCA 1711E V4,30160-QC,20,915
UFCA 1711E V4,30160-QC,30,945
UFCA 1711E V4,30160-QC,40,975
UFCA 1711E V4,30160-QC,50,1025
UFCA 1711E V4,30160-QC,60,1075
UFCA 1711E V4,30160-QC,70,1125
UFCA 1711E V4,30160-QC,F,1300.0
UFCA 1711E V4,30160-QC,I,1375.0
UFCA 1711E V4,30160-QC,41,nan
